,term,term_id
10693,fda,110693
10694,medically-assisted,110694
10695,referring,110695
10696,gamete,110696
10697,sperm,110697
10698,oocyte,110698
10699,fertilization,110699
10700,embryonic,110700
10701,isolate,110701
10702,cryoconserve,110702
10703,embryo,110703
10704,student-oriented,110704
10705,tutorship,110705
10706,periodically-administered,110706
10707,check-in,110707
10708,athletic,110708
10709,spp,110709
10710,mscshrm,110710
10711,revolving,110711
10712,multi-disciplined,110712
10713,spotting,110713
10714,interrelatedness,110714
10715,trinational,110715
10716,analyzes,110716
10717,modulation,110717
10718,electromagnetism,110718
10719,second-cycle,110719
10720,laziodisu,110720
10721,accommodation,110721
10722,paying,110722
10723,working-oriented,110723
10724,traineeship,110724
10725,mindful,110725
10726,four-tier,110726
10727,restaurant,110727
10728,kgi–irell,110728
10729,manella,110729
10730,imgs,110730
10731,biotechnology/pharmaceutical,110731
10732,digitialisation,110732
10733,understating,110733
10734,lasntg,110734
10735,programme/course,110735
10736,fragmented,110736
10737,sub-areas,110737
10738,sub-area,110738
10739,socializing,110739
10740,meaning-making,110740
10741,world-building,110741
10742,insider,110742
10743,outsider,110743
10744,theorize,110744
10745,peacekeeper,110745
10746,cherishing,110746
10747,permeated,110747
10748,mscm,110748
10749,39‐credit,110749
10750,nonprofit,110750
10751,trigger,110751
10752,effectuate,110752
10753,locality,110753
10754,aiti,110754
10755,cta,110755
10756,sharply,110756
10757,multi-scalar,110757
10758,transcultural,110758
10759,share-,110759
10760,project-oriented,110760
10761,chooses,110761
10762,pre-approved,110762
10763,ferrari,110763
10764,riding,110764
10765,bicycle,110765
10766,typing,110766
10767,cup,110767
10768,coffee,110768
10769,non-invasive,110769
10770,temper,110770
10771,antisocial,110771
10772,behaviour-change,110772
10773,eyewitness,110773
10774,malingers,110774
10775,interrogation,110775
10776,false,110776
10777,confession,110777
10778,juvenile,110778
10779,high-security,110779
10780,love,110780
10781,schizophrenia,110781
10782,deviant,110782
10783,congenital,110783
10784,degenerative,110784
10785,fatigue,110785
10786,delta,110786
10787,practiceoriented,110787
10788,facilitator,110788
10789,cohesive,110789
10790,cross-sectional,110790
10791,persuasion,110791
10792,transcriptomics,110792
10793,metabolomics,110793
10794,radiomics,110794
10795,human-machine,110795
10796,english.﻿,110796
10797,nova,110797
10798,sbe,110798
10799,grab,110799
10800,eibm,110800
10801,connotation,110801
10802,top-10,110802
10803,ambitioned,110803
10804,portuguese,110804
10805,iseg,110805
10806,chem-postgraduate,110806
10807,warwick.ac.uk,110807
10808,cimec,110808
10809,mind-brain,110809
10810,biology-based,110810
10811,particularity,110811
10812,morocco,110812
10813,familiarize,110813
10814,aps,110814
10815,product-,110815
10816,borrower,110816
10817,eco,110817
10818,shed,110818
10819,metodologies,110819
10820,first-cycle,110820
10821,ene,110821
10822,recuperate,110822
10823,proportioning,110823
10824,doubling,110824
10825,hierarchical,110825
10826,nhh,110826
10827,best-in-class,110827
10828,centered,110828
10829,army,110829
10830,lille,110830
10831,co-organized,110831
10832,antiterrorism,110832
10833,octav,110833
10834,icp,110834
10835,investor-ready,110835
10836,objetives,110836
10837,europa,110837
10838,strait,110838
10839,gibraltar,110839
10840,international-level,110840
10841,exigency,110841
10842,memf,110842
10843,low-effort,110843
10844,str,110844
10845,illuminate,110845
10846,harbour.space,110846
10847,optimises,110847
10848,computing-related,110848
10849,encryption,110849
10850,recap,110850
10851,lau,110851
10852,grantham,110852
10853,research-backed,110853
10854,decision-maker,110854
10855,pharmacologist,110855
10856,﻿you,110856
10857,//www.uw.is/coastal/,110857
10858,instructor,110858
10859,westfjords,110859
10860,akureyri,110860
10861,ísafjörður,110861
10862,iceland,110862
10863,auditory,110863
10864,tired,110864
10865,accrue,110865
10866,cm1-2,110866
10867,cb1-2,110867
10868,cs1-2,110868
10869,cross-faculty,110869
10870,existed,110870
10871,tool-less,110871
10872,zjgu,110872
10873,calculus,110873
10874,hunting,110874
10875,quo,110875
10876,front-end,110876
10877,utilizes,110877
10878,webgl,110878
10879,maximized,110879
10880,msb,110880
10881,hoped,110881
10882,inducing,110882
10883,gael,110883
10884,highland,110884
10885,organic/inorganic/physical,110885
10886,'physical,110886
10887,optimising,110887
10888,pharmaceutically,110888
10889,values-based,110889
10890,neuro,110890
10891,face-to-,110891
10892,wi-fi/internet,110892
10893,inpatient,110893
10894,outpatient,110894
10895,piloted,110895
10896,perceptive,110896
10897,manned,110897
10898,aerial,110898
10899,cinematic,110899
10900,contextually,110900
10901,parametric,110901
10902,absorbing,110902
10903,audiology,110903
10904,audiologists,110904
10905,audiovestibular,110905
10906,otology,110906
10907,ent,110907
10908,surgeon,110908
10909,paediatrician,110909
10910,cytomics,110910
10911,immunobiology,110911
10912,mammographer,110912
10913,breast,110913
10914,mammographers,110914
10915,mammography,110915
10916,icheme,110916
10917,biochemicals,110917
10918,multi-scale,110918
10919,nano-scale,110919
10920,process-scale,110920
10921,learm,110921
10922,colloid,110922
10923,surfactant,110923
10924,uk/english,110924
10925,independent/,110925
10926,acp,110926
10927,cumbria,110927
10928,radiotherapist,110928
10929,hee,110929
10930,multiprofessional,110930
10931,practioners,110931
10932,msc-acp,110932
10933,ficm,110933
10934,primed,110934
10935,survivor,110935
10936,non-apprenticeship,110936
10937,modified,110937
10938,showcasing,110938
10939,assisting,110939
10940,msk,110940
10941,pelvic,110941
10942,occcf,110942
10943,orthoptist,110943
10944,retina,110944
10945,glaucoma,110945
10946,cataract,110946
10947,matron,110947
10948,nhse,110948
10949,﻿at,110949
10950,hewm,110950
10951,podiatry,110951
10952,highly-experienced,110952
10953,aapeuk,110953
10954,higher-level,110954
10955,role/discipline,110955
10956,neonatal/child/adult/mental,110956
10957,facilitation,110957
10958,anglia,110958
10959,uea,110959
10960,delighted,110960
10961,episode,110961
10962,metallic,110962
10963,blade,110963
10964,bci,110964
10965,non-aerospace,110965
10966,troubleshoot,110966
10967,software-development,110967
10968,dwarf,110968
10969,supplement,110969
10970,menu,110970
10971,streamlined,110971
10972,academically-led,110972
10973,steadily,110973
10974,well-practised,110974
10975,﻿theoretical,110975
10976,﻿enhance,110976
10977,justice-related,110977
10978,convincing,110978
10979,youll,110979
10980,expert-level,110980
10981,firewall,110981
10982,hardening,110982
10983,testing/cyber,110983
10984,proliferating,110984
10985,people-related,110985
10986,decisioning,110986
10987,tested,110987
10988,paid-placement,110988
10989,work-placements,110989
10990,incarnation,110990
10991,augmented/mixed/virtual,110991
10992,business-linked,110992
10993,£3m,110993
10994,curiosity-driven,110994
10995,affords,110995
10996,tailoring,110996
10997,business-focussed,110997
10998,accidental,110998
10999,accomplish,110999
11000,severity,111000
11001,ungraduated,111001
11002,cert/bridging,111002
11003,caofdi,111003
11004,accompanying,111004
11005,﻿lead,111005
11006,'with,111006
11007,internet-of-things,111007
11008,electronics-based,111008
11009,doorway,111009
11010,aemp,111010
11011,aero-industry,111011
11012,spanned,111012
11013,alloy,111013
11014,value-based,111014
11015,hand-in-hand,111015
11016,mentorship,111016
11017,audiologist,111017
11018,prehospital,111018
11019,inter-hospital,111019
11020,ventilation,111020
11021,haemodynamic,111021
11022,clarke,111022
11023,mobie,111023
11024,defends,111024
11025,tricked,111025
11026,attacking,111026
11027,motorsport,111027
11028,crashworthiness,111028
11029,manipulative,111029
11030,macp,111030
11031,federation,111031
11032,orthopaedic,111032
11033,polish,111033
11034,industry-ready,111034
11035,industry-recognized,111035
11036,altering,111036
11037,outsourced,111037
11038,hinge,111038
11039,empathetic,111039
11040,bsog,111040
11041,vesalius,111041
11042,jean,111042
11043,monnet,111043
11044,amenity,111044
11045,etterbeek,111045
11046,careproviders,111046
11047,i4.0,111047
11048,cobots,111048
11049,equipment/,111049
11050,prolonged,111050
11051,employability-led,111051
11052,amis,111052
11053,£60bn/year,111053
11054,station,111054
11055,amir,111055
11056,highly-skilled,111056
11057,sparked,111057
11058,processing-structure-properties-performance,111058
11059,pspp,111059
11060,materials-based,111060
11061,aerotechnologies,111061
11062,thermofluids,111062
11063,engineering-related,111063
11064,near-industrial,111064
11065,webchats,111065
11066,silicone,111066
11067,jet,111067
11068,highly-practical,111068
11069,weighting,111069
11070,hydro,111070
11071,alter,111071
11072,white,111072
11073,lend,111073
11074,science-,111074
11075,tomography,111075
11076,ami,111076
11077,verification,111077
11078,23-24,111078
11079,form.docx,111079
11080,amird,111080
11081,tooth-preserving,111081
11082,multi-domain,111082
11083,in-vehicle,111083
11084,electromechanical,111084
11085,hardware-in-the-loop,111085
11086,ne/anwm,111086
11087,specializes,111087
11088,backend,111088
11089,dismantlement,111089
11090,ionizing,111090
11091,consolidation,111091
11092,trauma-informed,111092
11093,under-developed,111093
11094,carer,111094
11095,crystallisation,111095
11096,cmac,111096
11097,three-part,111097
11098,thirdly,111098
11099,prescriber,111099
11100,evaluation/development,111100
11101,solid-state,111101
11102,nicky,111102
11103,spence,111103
11104,cardiorespiratory,111104
11105,neurophysiotherapy,111105
11106,captivated,111106
11107,implies,111107
11108,monetization,111108
11109,orchestration,111109
11110,transact,111110
11111,tracing,111111
11112,wrought,111112
11113,practice-centred,111113
11114,emotionally,111114
11115,location-based,111115
11116,﻿learn,111116
11117,drph,111117
11118,taxonomy,111118
11119,machining,111119
11120,p.grad,111120
11121,radiotherapeutic,111121
11122,consensus,111122
11123,amassed,111123
11124,record-keeping,111124
11125,dictate,111125
11126,perioperative,111126
11127,b.sc,111127
11128,syncat,111128
11129,bavaria,111129
11130,regensburg,111130
11131,c1,111131
11132,decision-making-related,111132
11133,anaesthetic,111133
11134,anatomical,111134
11135,anaesthesia,111135
11136,neuropathic,111136
11137,untreated,111137
11138,non-pharmaceutical,111138
11139,neoplasia,111139
11140,abundant,111140
11141,careful,111141
11142,zoological,111142
11143,bzs,111143
11144,effecting,111144
11145,modular/pgdip/msc,111145
11146,healthcare-based,111146
11147,pgcert/dip,111147
11148,healthcare-related,111148
11149,partway,111149
11150,neonatology,111150
11151,enablement,111151
11152,ayres,111152
11153,integration®,111153
11154,hypnotherapy,111154
11155,hypnosis,111155
11156,bscah,111156
11157,student-to-,111157
11158,uncrewed,111158
11159,uavs,111159
11160,avionics,111160
11161,bio-inspiration,111161
11162,actuation,111162
11163,on-board,111163
11164,exhilarating,111164
11165,gliding,111165
11166,airflow,111166
11167,aerodynamic,111167
11168,astrium,111168
11169,raes,111169
11170,industry-level,111170
11171,skills-sessions,111171
11172,roll,111172
11173,royce,111173
11174,cad/cam,111174
11175,2021-22,111175
11176,beating,111176
11177,land-speed,111177
11178,aes,111178
11179,astrodynamics,111179
11180,asn,111180
11181,aut,111181
11182,bioastronautics,111182
11183,fsm,111183
11184,21st-century,111184
11185,renewed,111185
11186,propfan,111186
11187,missile,111187
11188,airship,111188
11189,minimally,111189
11190,blending-learning,111190
11191,pre-allocated,111191
11192,debilitating,111192
11193,blended/distance,111193
11194,unsound,111194
11195,cremona,111195
11196,transported,111196
11197,boom,111197
11198,bust,111198
11199,stereotypically,111199
11200,feeding,111200
11201,unfolding,111201
11202,4ir,111202
11203,intensification,111203
11204,subtropical,111204
11205,agri-environment,111205
11206,agri-environmental,111206
11207,agroecology,111207
11208,fe,111208
11209,working.​,111209
11210,2024-25,111210
11211,13th,111211
11212,attentive,111212
11213,demonstrative,111213
11214,owned,111214
11215,lombardy,111215
11216,cardio,111216
11217,reconcile,111217
11218,perishable,111218
11219,aviation-related,111219
11220,durable,111220
11221,"27,000",111221
11222,airliner,111222
11223,sovereignty,111223
11224,critically-analysed,111224
11225,tree,111225
11226,agroforestry,111226
11227,costa,111227
11228,rica,111228
11229,catie,111229
11230,icraf,111230
11231,agroforestry-related,111231
11232,temperate,111232
11233,jönköping,111233
11234,iaqm,111234
11235,vegetation,111235
11236,worsen,111236
11237,1.6,111237
11238,e-strategies,111238
11239,airworthiness,111239
11240,algal,111240
11241,algae,111241
11242,photosynthetic,111242
11243,macroscopic,111243
11244,seaweed,111244
11245,oxygen,111245
11246,pigment,111246
11247,nutraceuticals,111247
11248,stablished,111248
11249,algant,111249
11250,duisburg-essen,111250
11251,concordia,111251
11252,montréal,111252
11253,padova,111253
11254,paris-sud,111254
11255,stellenbosch,111255
11256,recherches,111256
11257,mathématiques,111257
11258,allergic,111258
11259,hemispheric,111259
11260,hemisphere,111260
11261,slavery,111261
11262,dictatorship,111262
11263,pre-amputation,111263
11264,amputation,111264
11265,year-round,111265
11266,device-level,111266
11267,system-level,111267
11268,synopsis,111268
11269,hampton,111269
11270,hexavalent,111270
11271,chromium,111271
11272,thermo-responsive,111272
11273,purification,111273
11274,radiochemical,111274
11275,uranium,111275
11276,experimentally-derived,111276
11277,scotch,111277
11278,whisky,111278
11279,swri,111279
11280,diageo,111280
11281,ibioic,111281
11282,industry-input,111282
11283,authenticity,111283
11284,puzzle,111284
11285,routing,111285
11286,roster,111286
11287,near-east,111287
11288,egyptology,111288
11289,hellenistic,111289
11290,open-up,111290
11291,abma-accredited,111291
11292,amidst,111292
11293,stoyan,111293
11294,stoyanov,111294
11295,carving,111295
11296,decrease,111296
11297,bureaucracy,111297
11298,violating,111298
11299,community-oriented,111299
11300,impact-driven,111300
11301,ecologically,111301
11302,impossible,111302
11303,sciences/technical,111303
11304,story,111304
11305,31st,111305
11306,notification,111306
11307,cross-section,111307
11308,zoo,111308
11309,animal-related,111309
11310,eco-tourism,111310
11311,wild,111311
11312,semi-,111312
11313,captive,111313
11314,human-managed,111314
11315,over-exploitation,111315
11316,lactation,111316
11317,animal-human,111317
11318,animate,111318
11319,dioxide,111319
11320,self-repair,111320
11321,bsi,111321
11322,tightly,111322
11323,entwined,111323
11324,intensely,111324
11325,caught,111325
11326,re-thinking,111326
11327,terror,111327
11328,non-mathematicians,111328
11329,acoustician,111329
11330,87.6k,111330
11331,post-1992,111331
11332,d,111332
11333,"£10,000",111333
11334,£1.3m,111334
11335,ofs,111335
11336,dcms,111336
11337,computer-controlled,111337
11338,handwriting,111338
11339,aba,111339
11340,yearly,111340
11341,1:54,111341
11342,"57,000",111342
11343,transcriptomic,111343
11344,breaking,111344
11345,skyrocket,111345
11346,arithmetic,111346
11347,fermenters,111347
11348,pilot-plant,111348
11349,bioactive,111349
11350,bioprocesses,111350
11351,metabolite,111351
11352,bioreactors,111352
11353,bullying,111353
